stratification,strata,year,measure,prevalence,median_prevalence,prevalence_lci,prevalence_uci,file_name
FIPS,01129,2022-2023,Obesity,0.4656225458535674,0.46201765543217854,0.34579540180282553,0.5909833094093895,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,01131,2022-2023,Obesity,0.5330771137165228,0.5330463886914869,0.4110291397497824,0.6646705496077601,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,01133,2022-2023,Obesity,0.5241732003386548,0.5208216047724232,0.3732140464927836,0.6876074446630716,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02013,2022-2023,Obesity,0.3687097961685294,0.36699569117000985,0.27158573131386887,0.4729145696426886,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02016,2022-2023,Obesity,0.31257389645675177,0.3122692258318447,0.2299455995824014,0.4136366911054256,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02020,2022-2023,Obesity,0.5452169722332413,0.5465297499256956,0.4194666964392564,0.6568781913987907,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02050,2022-2023,Obesity,0.4782067166749163,0.4823325687990063,0.32757801756354776,0.6285414926414928,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02060,2022-2023,Obesity,0.3772321468668845,0.3771360327910688,0.26354663212557766,0.4914067106009812,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02063,2022-2023,Obesity,0.4182811195632897,0.4212376760418063,0.30162172870292825,0.5356719920979431,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02066,2022-2023,Obesity,0.4319308758532202,0.4294481237616947,0.3219470841385669,0.5484650872749863,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02068,2022-2023,Obesity,0.3695133864902896,0.3621501105552752,0.23757481233849093,0.5264374106469245,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02070,2022-2023,Obesity,0.4534458396694157,0.458407860610619,0.3076364267219024,0.5957170833584893,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02090,2022-2023,Obesity,0.35228470508683535,0.3475923651247299,0.22399520053573427,0.4911989102640175,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02100,2022-2023,Obesity,0.4239660340661025,0.4268185886499712,0.2973322174781219,0.5632009041530726,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02105,2022-2023,Obesity,0.4378208688396959,0.4363784374974591,0.3183301641450701,0.5576961502594562,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02110,2022-2023,Obesity,0.3842310787159291,0.3824242185926048,0.2734783215084414,0.4987780103422896,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02122,2022-2023,Obesity,0.5483520401311368,0.5453415958470444,0.3880130123998076,0.6954643945789448,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02130,2022-2023,Obesity,0.6409262285603291,0.6443532946343029,0.5084043138813679,0.7606131390446431,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02150,2022-2023,Obesity,0.37130503583364577,0.37019073915424094,0.23073443480079897,0.5137793666960252,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02158,2022-2023,Obesity,0.4991934948646461,0.4985484341239743,0.32862641855192165,0.6652700171116348,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02164,2022-2023,Obesity,0.4443779249160776,0.44620811336972754,0.30442990321866753,0.5933837710024867,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02170,2022-2023,Obesity,0.463270691504428,0.4640725650666079,0.30204081588215204,0.633685180015632,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02180,2022-2023,Obesity,0.4584917457908317,0.4627258970441887,0.3071476520394692,0.5901416568998035,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02185,2022-2023,Obesity,0.3713893699590275,0.3712729972168941,0.2548324013005158,0.4899151622682115,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02188,2022-2023,Obesity,0.4453289544439837,0.4472288808637674,0.3060360552559639,0.5895958688355782,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02195,2022-2023,Obesity,0.3917105346948387,0.3914337209037432,0.28994898164589755,0.49289141258312075,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02198,2022-2023,Obesity,0.3797786956999564,0.3759905297597787,0.27585439328474015,0.49407205452331027,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02220,2022-2023,Obesity,0.4097527318350188,0.4112979172472758,0.2892885903527239,0.5180233054069456,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02230,2022-2023,Obesity,0.42142137185649414,0.4199482444051532,0.29069638142222426,0.5737835100021622,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02240,2022-2023,Obesity,0.3909006345684165,0.3895556112759686,0.2867845268672259,0.5033266745713096,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02275,2022-2023,Obesity,0.4312128728830108,0.4337266948464751,0.3164785905211547,0.5489238043995557,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02282,2022-2023,Obesity,0.35619568475974106,0.35509491721454034,0.2666625839603526,0.45319307403083975,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,02290,2022-2023,Obesity,0.39722281201981174,0.4002427353492974,0.27367544940862276,0.5237654254100704,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04001,2022-2023,Obesity,0.4634470058814793,0.4641550626740832,0.333311062906144,0.5866056365464837,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04003,2022-2023,Obesity,0.33071263770475745,0.3308851730865332,0.2314327991652431,0.4375773272213314,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04005,2022-2023,Obesity,0.4005823415274962,0.39695175197070687,0.28710033211083374,0.5155607953644514,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04007,2022-2023,Obesity,0.5075017606834845,0.5113295334789798,0.37476216001468304,0.6345433377607688,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04009,2022-2023,Obesity,0.3975423573617562,0.39343383942752624,0.2993171274908918,0.5204089211969345,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04011,2022-2023,Obesity,0.48178739466998183,0.48171839752935186,0.3666690633312254,0.607137167780162,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04012,2022-2023,Obesity,0.4411800615028077,0.43971826285502386,0.311447160198277,0.586588105663995,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04013,2022-2023,Obesity,0.4310726450833823,0.4281736242251656,0.32976360816161104,0.5475451405052394,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04015,2022-2023,Obesity,0.4555171964887697,0.4500976399656804,0.32715982079663597,0.6012903621717272,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04017,2022-2023,Obesity,0.5454349392785312,0.5437756594846768,0.43167096266763483,0.6600522663626217,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04019,2022-2023,Obesity,0.38122955123395774,0.3806500667731917,0.2681442256711115,0.4865307336495457,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04021,2022-2023,Obesity,0.42497365252142816,0.4240028831822098,0.30257857760089146,0.532442828424077,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04023,2022-2023,Obesity,0.4375224948724916,0.43949131139939457,0.30267578068883333,0.5798602728160513,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04025,2022-2023,Obesity,0.3738007001748526,0.3708377958856196,0.25206493280518166,0.517831149166775,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,04027,2022-2023,Obesity,0.44430313251967063,0.448266380223921,0.32271821557152225,0.5665480060515793,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,05001,2022-2023,Obesity,0.5255559218585915,0.5257821680341623,0.4019587488951792,0.6478221480940729,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,05003,2022-2023,Obesity,0.4754497433318231,0.47319226270313985,0.3489381708801973,0.6086449018031763,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,05005,2022-2023,Obesity,0.5600457902714346,0.5635317011893757,0.3925205633588979,0.7143002080718559,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,05007,2022-2023,Obesity,0.3982524961474935,0.3977556397437337,0.27877384685619744,0.531479794143699,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,05009,2022-2023,Obesity,0.501361573833274,0.5012546083355274,0.34879776747196367,0.6515016696787849,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
FIPS,05011,2022-2023,Obesity,0.483148127670298,0.4806963436922208,0.382989405146288,0.5889022618475221,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana07/glmer_20222023_county_obesity estimates.csv
