Start,Stop,fips,County_StateAbb,County,StateAbb,Obesity,Overweight,Ncount
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31007,"BANNER, NE",BANNER,NE,29.3,18.3,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18101,"MARTIN, IN",MARTIN,IN,29.3,22.4,1895
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31053,"DODGE, NE",DODGE,NE,29.3,20.6,5942
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26011,"ARENAC, MI",ARENAC,MI,29.2,22.1,956
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18093,"LAWRENCE, IN",LAWRENCE,IN,29.2,22.2,2033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47137,"PICKETT, TN",PICKETT,TN,29.2,27.1,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18089,"LAKE, IN",LAKE,IN,29.1,21.4,244835
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,40005,"ATOKA, OK",ATOKA,OK,29.1,30.1,1254
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,39145,"SCIOTO, OH",SCIOTO,OH,29.1,19.7,12702
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26129,"OGEMAW, MI",OGEMAW,MI,29,24.1,1232
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18107,"MONTGOMERY, IN",MONTGOMERY,IN,29,21.3,1260
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27011,"BIG STONE, MN",BIG STONE,MN,29,19.2,2473
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19145,"PAGE, IA",PAGE,IA,28.9,19.2,4124
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18057,"HAMILTON, IN",HAMILTON,IN,28.9,30.5,101947
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26143,"ROSCOMMON, MI",ROSCOMMON,MI,28.9,24,2320
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19109,"KOSSUTH, IA",KOSSUTH,IA,28.8,20.4,3219
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26043,"DICKINSON, MI",DICKINSON,MI,28.7,20.5,20331
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26101,"MANISTEE, MI",MANISTEE,MI,28.7,22.5,4970
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47185,"WHITE, TN",WHITE,TN,28.6,25.7,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05113,"POLK, AR",POLK,AR,28.6,21.3,2141
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19175,"UNION, IA",UNION,IA,28.6,19,2842
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27115,"PINE, MN",PINE,MN,28.4,20.7,14560
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51630,"FREDERICKSBURG CITY, VA",FREDERICKSBURG,VA,28.4,21.7,3721
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19085,"HARRISON, IA",HARRISON,IA,28.3,20.5,2561
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47133,"OVERTON, TN",OVERTON,TN,28.3,25.2,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47087,"JACKSON, TN",JACKSON,TN,28.2,17.5,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31055,"DOUGLAS, NE",DOUGLAS,NE,28.2,24.2,194034
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26135,"OSCODA, MI",OSCODA,MI,28.2,20.3,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26017,"BAY, MI",BAY,MI,28.2,21.9,4714
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31177,"WASHINGTON, NE",WASHINGTON,NE,28.1,22.5,4088
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27003,"ANOKA, MN",ANOKA,MN,28.1,23.2,150040
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,40139,"TEXAS, OK",TEXAS,OK,28.1,19.8,2190
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27041,"DOUGLAS, MN",DOUGLAS,MN,28.1,21,20766
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26051,"GLADWIN, MI",GLADWIN,MI,28.1,21.8,1668
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05065,"IZARD, AR",IZARD,AR,28,21.5,1683
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47089,"JEFFERSON, TN",JEFFERSON,TN,28,22.3,1667
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51091,"HIGHLAND, VA",HIGHLAND,VA,28,24.8,1064
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19177,"VAN BUREN, IA",VAN BUREN,IA,28,18.8,2383
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,39019,"CARROLL, OH",CARROLL,OH,28,19.6,10958
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,40007,"BEAVER, OK",BEAVER,OK,27.9,26.2,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19133,"MONONA, IA",MONONA,IA,27.9,17,3279
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05137,"STONE, AR",STONE,AR,27.8,22.9,1724
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26165,"WEXFORD, MI",WEXFORD,MI,27.7,21.4,4294
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27133,"ROCK, MN",ROCK,MN,27.6,18.2,6784
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27121,"POPE, MN",POPE,MN,27.4,16.9,4767
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18127,"PORTER, IN",PORTER,IN,27.4,22.1,66199
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47099,"LAWRENCE, TN",LAWRENCE,TN,27.3,23.2,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18091,"LA PORTE, IN",LA PORTE,IN,27.2,20.6,11903
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27169,"WINONA, MN",WINONA,MN,27.2,20.8,17902
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47013,"CAMPBELL, TN",CAMPBELL,TN,27.2,21.4,2081
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26001,"ALCONA, MI",ALCONA,MI,27,22.6,890
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19167,"SIOUX, IA",SIOUX,IA,27,21.8,13045
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26069,"IOSCO, MI",IOSCO,MI,26.9,22.9,1812
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27077,"LAKE OF THE WOODS, MN",LAKE OF THE WOODS,MN,26.8,18.3,2518
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51045,"CRAIG, VA",CRAIG,VA,26.8,22.2,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18023,"CLINTON, IN",CLINTON,IN,26.8,19.5,1479
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26103,"MARQUETTE, MI",MARQUETTE,MI,26.7,20.9,8799
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47123,"MONROE, TN",MONROE,TN,26.6,22.5,1265
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19137,"MONTGOMERY, IA",MONTGOMERY,IA,26.5,17,1924
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19089,"HOWARD, IA",HOWARD,IA,26.5,17.4,3157
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05133,"SEVIER, AR",SEVIER,AR,26.5,21.3,1406
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26145,"SAGINAW, MI",SAGINAW,MI,26.5,20.4,8861
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05097,"MONTGOMERY, AR",MONTGOMERY,AR,26.4,22,876
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47161,"STEWART, TN",STEWART,TN,26.3,23.1,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19035,"CHEROKEE, IA",CHEROKEE,IA,26.3,18.7,5149
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26125,"OAKLAND, MI",OAKLAND,MI,26.2,27.4,664178
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18167,"VIGO, IN",VIGO,IN,26.2,20.2,2629
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26111,"MIDLAND, MI",MIDLAND,MI,26.2,23.6,5537
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51163,"ROCKBRIDGE, VA",ROCKBRIDGE,VA,26.2,24,4186
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27065,"KANABEC, MN",KANABEC,MN,26.1,15.6,4233
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19191,"WINNESHIEK, IA",WINNESHIEK,IA,26,19.7,9811
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26153,"SCHOOLCRAFT, MI",SCHOOLCRAFT,MI,26,18.5,2087
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27081,"LINCOLN, MN",LINCOLN,MN,26,17.8,1071
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18011,"BOONE, IN",BOONE,IN,25.9,24.6,8102
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51003,"ALBEMARLE, VA",ALBEMARLE,VA,25.8,31,80732
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,40025,"CIMARRON, OK",CIMARRON,OK,25.7,24.4,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26141,"PRESQUE ISLE, MI",PRESQUE ISLE,MI,25.7,21,903
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19003,"ADAMS, IA",ADAMS,IA,25.6,19.4,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19063,"EMMET, IA",EMMET,IA,25.6,16.6,1038
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51005,"ALLEGHANY, VA",ALLEGHANY,VA,25.6,18.7,1361
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47169,"TROUSDALE, TN",TROUSDALE,TN,25.3,16.5,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26033,"CHIPPEWA, MI",CHIPPEWA,MI,25.3,20.3,1825
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26007,"ALPENA, MI",ALPENA,MI,25.3,20.5,1362
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19029,"CASS, IA",CASS,IA,25.2,16.6,2672
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19101,"JEFFERSON, IA",JEFFERSON,IA,25.2,20.1,6209
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05051,"GARLAND, AR",GARLAND,AR,25.2,23.6,14745
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19159,"RINGGOLD, IA",RINGGOLD,IA,25.1,19.9,1259
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05009,"BOONE, AR",BOONE,AR,25.1,18.7,1890
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05005,"BAXTER, AR",BAXTER,AR,25,20.6,2717
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,39075,"HOLMES, OH",HOLMES,OH,25,18.6,6225
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51063,"FLOYD, VA",FLOYD,VA,24.9,19.5,1696
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47141,"PUTNAM, TN",PUTNAM,TN,24.9,20.6,1180
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47173,"UNION, TN",UNION,TN,24.9,22.4,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47025,"CLAIBORNE, TN",CLAIBORNE,TN,24.9,20.9,1375
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26119,"MONTMORENCY, MI",MONTMORENCY,MI,24.8,20.3,843
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47035,"CUMBERLAND, TN",CUMBERLAND,TN,24.8,20.9,2573
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05101,"NEWTON, AR",NEWTON,AR,24.7,19.4,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27165,"WATONWAN, MN",WATONWAN,MN,24.7,16.7,904
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26039,"CRAWFORD, MI",CRAWFORD,MI,24.6,19.7,871
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47155,"SEVIER, TN",SEVIER,TN,24.4,20.4,2161
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47031,"COFFEE, TN",COFFEE,TN,24.4,20,1196
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18181,"WHITE, IN",WHITE,IN,24.4,18.7,817
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05089,"MARION, AR",MARION,AR,24.4,22.7,887
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27117,"PIPESTONE, MN",PIPESTONE,MN,24.3,16.3,2352
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18111,"NEWTON, IN",NEWTON,IN,24.3,16.4,2336
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05087,"MADISON, AR",MADISON,AR,24.2,18.1,1055
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27163,"WASHINGTON, MN",WASHINGTON,MN,24.1,22.6,109278
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47111,"MACON, TN",MACON,TN,24.1,13.3,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18037,"DUBOIS, IN",DUBOIS,IN,24,17.8,8446
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26031,"CHEBOYGAN, MI",CHEBOYGAN,MI,23.9,20,1926
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26037,"CLINTON, MI",CLINTON,MI,23.8,21.2,5439
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51017,"BATH, VA",BATH,VA,23.7,19.4,983
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26071,"IRON, MI",IRON,MI,23.5,17.9,3865
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18073,"JASPER, IN",JASPER,IN,23.4,17.2,7302
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27037,"DAKOTA, MN",DAKOTA,MN,23.4,20.9,196454
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51107,"LOUDOUN, VA",LOUDOUN,VA,23.4,27.8,218316
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31075,"GRANT, NE",GRANT,NE,23.2,24.1,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19041,"CLAY, IA",CLAY,IA,23,13.9,2306
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26079,"KALKASKA, MI",KALKASKA,MI,23,19.4,1359
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19131,"MITCHELL, IA",MITCHELL,IA,22.9,16.4,1541
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26053,"GOGEBIC, MI",GOGEBIC,MI,22.8,16.4,2793
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51161,"ROANOKE, VA",ROANOKE,VA,22.8,18.2,5383
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05015,"CARROLL, AR",CARROLL,AR,22.7,17,1221
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26137,"OTSEGO, MI",OTSEGO,MI,22.6,20.3,1802
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27123,"RAMSEY, MN",RAMSEY,MN,22.6,21.2,240202
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51059,"FAIRFAX, VA",FAIRFAX,VA,22.5,29,592834
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51510,"ALEXANDRIA CITY, VA",ALEXANDRIA,VA,22.5,27.5,87542
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26013,"BARAGA, MI",BARAGA,MI,22.3,15.9,649
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26097,"MACKINAC, MI",MACKINAC,MI,22.3,19.9,901
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47021,"CHEATHAM, TN",CHEATHAM,TN,22.2,18,1444
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47041,"DEKALB, TN",DEKALB,TN,21.9,13.8,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27073,"LAC QUI PARLE, MN",LAC QUI PARLE,MN,21.8,15.7,1907
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26131,"ONTONAGON, MI",ONTONAGON,MI,21.6,18.9,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31161,"SHERIDAN, NE",SHERIDAN,NE,21.5,16.1,1451
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05143,"WASHINGTON, AR",WASHINGTON,AR,21.5,19.5,21110
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31013,"BOX BUTTE, NE",BOX BUTTE,NE,21.4,14.8,3823
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47103,"LINCOLN, TN",LINCOLN,TN,21.4,23.7,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31165,"SIOUX, NE",SIOUX,NE,21.3,24.1,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51775,"SALEM, VA",SALEM,VA,21.3,17.3,1599
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,05007,"BENTON, AR",BENTON,AR,21.3,21,15914
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19009,"AUDUBON, IA",AUDUBON,IA,21.1,12.1,1415
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51013,"ARLINGTON, VA",ARLINGTON,VA,21.1,31.4,122629
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51540,"CHARLOTTESVILLE CITY, VA",CHARLOTTESVILLE,VA,21,24.6,34133
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51023,"BOTETOURT, VA",BOTETOURT,VA,20.9,20.4,2277
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51770,"ROANOKE CITY, VA",ROANOKE CITY,VA,20.8,16.5,5085
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18105,"MONROE, IN",MONROE,IN,20.6,19.4,5770
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51600,"FAIRFAX CITY, VA",FAIRFAX CITY,VA,20.5,26.4,21517
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,31045,"DAWES, NE",DAWES,NE,20.4,16.3,1756
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27085,"MCLEOD, MN",MCLEOD,MN,20.4,13.4,4865
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47151,"SCOTT, TN",SCOTT,TN,20.3,18.3,699
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19165,"SHELBY, IA",SHELBY,IA,20.2,13.7,2929
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47055,"GILES, TN",GILES,TN,20.2,21.5,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26009,"ANTRIM, MI",ANTRIM,MI,20.1,21.2,2158
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51067,"FRANKLIN, VA",FRANKLIN,VA,20,17,3785
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26061,"HOUGHTON, MI",HOUGHTON,MI,20,19,2459
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27139,"SCOTT, MN",SCOTT,MN,19.8,19.1,44058
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26083,"KEWEENAW, MI",KEWEENAW,MI,19.6,21.4,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18157,"TIPPECANOE, IN",TIPPECANOE,IN,19.6,16.4,5106
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47049,"FENTRESS, TN",FENTRESS,TN,19.5,20.2,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27053,"HENNEPIN, MN",HENNEPIN,MN,19.4,19.9,570490
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51580,"COVINGTON CITY, VA",COVINGTON,VA,19.3,12,1087
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26019,"BENZIE, MI",BENZIE,MI,19,21.2,1810
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27079,"LE SUEUR, MN",LE SUEUR,MN,18.7,12.4,2257
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51610,"FALLS CHURCH CITY, VA",FALLS CHURCH,VA,18.5,31.1,8669
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27161,"WASECA, MN",WASECA,MN,18.5,11.1,622
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,51678,"LEXINGTON CITY, VA",LEXINGTON,VA,18.4,20.2,2028
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,19059,"DICKINSON, IA",DICKINSON,IA,18.4,15.8,2630
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27075,"LAKE, MN",LAKE,MN,18.4,15.7,5734
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,18007,"BENTON, IN",BENTON,IN,18.3,15.3,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27147,"STEELE, MN",STEELE,MN,18.2,12.5,1650
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47117,"MARSHALL, TN",MARSHALL,TN,18.2,16.7,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26047,"EMMET, MI",EMMET,MI,18.1,21.6,3022
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26029,"CHARLEVOIX, MI",CHARLEVOIX,MI,18,19.4,2266
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27015,"BROWN, MN",BROWN,MN,17.8,14,2162
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27099,"MOWER, MN",MOWER,MN,17.8,13.1,1087
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27143,"SIBLEY, MN",SIBLEY,MN,17.7,12,1359
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27039,"DODGE, MN",DODGE,MN,17.3,14.9,629
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47147,"ROBERTSON, TN",ROBERTSON,TN,17.3,16,1158
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27131,"RICE, MN",RICE,MN,17,13.1,6842
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27031,"COOK, MN",COOK,MN,16.9,18.2,2296
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26055,"GRAND TRAVERSE, MI",GRAND TRAVERSE,MI,16.9,18.7,9461
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47159,"SMITH, TN",SMITH,TN,16.7,15.3,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,26089,"LEELANAU, MI",LEELANAU,MI,16.6,22.6,1862
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27013,"BLUE EARTH, MN",BLUE EARTH,MN,16.3,12.5,3343
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47003,"BEDFORD, TN",BEDFORD,TN,15.8,12.5,905
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47119,"MAURY, TN",MAURY,TN,15.4,16.2,2359
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27103,"NICOLLET, MN",NICOLLET,MN,15.2,12.6,1482
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47105,"LOUDON, TN",LOUDON,TN,15.2,16.4,2083
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27049,"GOODHUE, MN",GOODHUE,MN,15.1,11.9,3447
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47093,"KNOX, TN",KNOX,TN,14.5,13.9,13694
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27019,"CARVER, MN",CARVER,MN,13.2,14.1,22354
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47015,"CANNON, TN",CANNON,TN,12.9,NA,NA
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,27109,"OLMSTED, MN",OLMSTED,MN,12.6,12.3,4845
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47165,"SUMNER, TN",SUMNER,TN,12.4,11.9,4916
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47009,"BLOUNT, TN",BLOUNT,TN,11.9,11.1,4649
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47145,"ROANE, TN",ROANE,TN,11.9,10.9,1917
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47187,"WILLIAMSON, TN",WILLIAMSON,TN,11.8,15,7195
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47129,"MORGAN, TN",MORGAN,TN,11.1,9.7,601
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47189,"WILSON, TN",WILSON,TN,11.1,10.2,4099
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,47037,"DAVIDSON, TN",DAVIDSON,TN,10.8,11.6,24267
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01023,"CHOCTAW, AL",CHOCTAW,AL,52.7,32.7,5989
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01023,"CHOCTAW, AL",CHOCTAW,AL,52.7,32.7,5989
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54095,"TYLER, WV",TYLER,WV,51,34.3,4948
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54103,"WETZEL, WV",WETZEL,WV,50.9,34.8,10652
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54017,"DODDRIDGE, WV",DODDRIDGE,WV,49.3,35.1,3839
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01119,"SUMTER, AL",SUMTER,AL,48,29.8,3833
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01119,"SUMTER, AL",SUMTER,AL,48,29.8,3833
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54035,"JACKSON, WV",JACKSON,WV,47.6,32.3,19785
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54105,"WIRT, WV",WIRT,WV,47.4,31.3,3683
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54085,"RITCHIE, WV",RITCHIE,WV,47.2,31.4,6138
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45033,"DILLON, SC",DILLON,SC,47.1,31.2,18847
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22121,"WEST BATON ROUGE, LA",WEST BATON ROUGE,LA,47.1,33.8,18559
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45009,"BAMBERG, SC",BAMBERG,SC,46.9,27.8,8022
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54051,"MARSHALL, WV",MARSHALL,WV,46.9,36.6,20078
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12049,"HARDEE, FL",HARDEE,FL,46.6,34.6,12674
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45021,"CHEROKEE, SC",CHEROKEE,SC,46.6,33.4,37826
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,54023,"GRANT, WV",GRANT,WV,46.6,34.7,8162
